tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
699433	Halobellus limi	Halobellus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
755310	Halobellus litoreus	Halobellus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1379040	Halobellus ramosii	Halobellus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1126237	Halobellus rarus	Halobellus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1448860	Halobellus rufus	Halobellus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
931585	Halobellus salinus	Halobellus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
114529	Haloferax alexandrinus	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1109010	Haloferax chudinovii	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
35745	Haloferax denitrificans	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
403191	Haloferax elongans	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
35746	Haloferax gibbonsii	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
302484	Haloferax larsenii	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2254	Haloferax lucentense	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1476858	Haloferax massiliensis	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2252	Haloferax mediterranei	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
403181	Haloferax mucosum	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1748331	Haloferax namakaokahaiae	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
381852	Haloferax prahovense	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
255616	Haloferax sulfurifontis	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2246	Haloferax volcanii	Haloferax	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
60847	Halogeometricum borinquense	Halogeometricum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
555875	Halogeometricum limi	Halogeometricum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
411361	Halogeometricum pallidum	Halogeometricum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
553469	Halogeometricum rufum	Halogeometricum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
660520	Halogranum amylolyticum	Halogranum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
660521	Halogranum gelatinilyticum	Halogranum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
553466	Halogranum rubrum	Halogranum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
693851	Halogranum salarium	Halogranum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1198324	Halopelagius fulvigenes	Halopelagius	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
553467	Halopelagius inordinatus	Halopelagius	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1236180	Halopelagius longus	Halopelagius	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
660522	Haloplanus aerogenes	Haloplanus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
767515	Haloplanus litoreus	Haloplanus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
376171	Haloplanus natans	Haloplanus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
869892	Haloplanus ruber	Haloplanus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1547898	Haloplanus rubicundus	Haloplanus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1912324	Haloplanus salinarum	Haloplanus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1126245	Haloplanus salinus	Haloplanus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
555874	Haloplanus vescus	Haloplanus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1514971	Haloprofundus marisrubri	Haloprofundus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2572921	Haloprofundus sp. MHR1	Haloprofundus	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
293091	Haloquadratum walsbyi	Haloquadratum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
43928	Halobaculum gomorrense	Halobaculum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1017351	Halobaculum magnesiiphilum	Halobaculum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2175149	Halobaculum roseum	Halobaculum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1776492	Halobium palmae	Halobium	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1364940	Halobium salinum	Halobium	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1073996	Halohasta litchfieldiae	Halohasta	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
869891	Halohasta litorea	Halohasta	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1515593	Halolamina litorea	Halolamina	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
699431	Halolamina pelagica	Halolamina	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1380430	Halolamina rubra	Halolamina	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1202767	Halolamina salifodinae	Halolamina	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1220023	Halolamina salina	Halolamina	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1480675	Halolamina sediminis	Halolamina	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
268735	Halonotius pteroides	Halonotius	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1042953	Haloparvum alkalitolerans	Haloparvum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1678448	Haloparvum sedimenti	Haloparvum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1267564	Halopenitus malekzadehii	Halopenitus	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1048396	Halopenitus persicus	Halopenitus	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1198295	Halopenitus salinus	Halopenitus	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1758255	Halorubrum aethiopicum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
368623	Halorubrum aidingense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
261290	Halorubrum alkaliphilum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2508724	Halorubrum amylolyticum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
387340	Halorubrum aquaticum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
368454	Halorubrum arcis	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			Halorubrum distributum group
416585	Halorubrum californiense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
335819	Halorubrum chaoviator	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
413815	Halorubrum cibi	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
64713	Halorubrum coriense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
29283	Halorubrum distributum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			Halorubrum distributum group
425309	Halorubrum ejinorense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
337243	Halorubrum ezzemoulense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1334262	Halorubrum gandharaense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2707018	Halorubrum glutamatedens	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1383851	Halorubrum halodurans	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
413816	Halorubrum halophilum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
478441	Halorubrum kocurii	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2247	Halorubrum lacusprofundi	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1433523	Halorubrum laminariae	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
368624	Halorubrum lipolyticum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
409316	Halorubrum litoreum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			Halorubrum distributum group
406549	Halorubrum luteum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
376415	Halorubrum orientale	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1526114	Halorubrum pallidum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1383844	Halorubrum persicum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1126240	Halorubrum rubrum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1364933	Halorubrum rutilum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2248	Halorubrum saccharovorum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
767517	Halorubrum salinum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
35743	Halorubrum sodomense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2497325	Halorubrum sp. BOL3-1	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
634157	Halorubrum sp. PV6	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
119434	Halorubrum tebenquichense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
267368	Halorubrum terrestre	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			Halorubrum distributum group
175631	Halorubrum tibetense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
29284	Halorubrum trapanicum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2004704	Halorubrum trueperi	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
63740	Halorubrum vacuolatum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
261291	Halorubrum xinjiangense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1526162	Halorubrum yunnanense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
755307	Salinigranum rubrum	Salinigranum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1364937	Salinigranum salinum	Salinigranum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2055893	Halalkaliarchaeum desulfuricum	Halalkaliarchaeum		Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
756883	halophilic archaeon DL31			Haloferacales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
148448	Halobiforma haloterrestris	Halobiforma	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
229731	Halobiforma lacisalsi	Halobiforma	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
130048	Halobiforma nitratireducens	Halobiforma	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
148449	Halopiger aswanensis	Halopiger	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1293047	Halopiger djelfimassiliensis	Halopiger	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1293048	Halopiger goleimassiliensis	Halopiger	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1202768	Halopiger salifodinae	Halopiger	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1383816	Halopiger thermotolerans	Halopiger	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
387343	Halopiger xanaduensis	Halopiger	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
691825	Halostagnicola alkaliphila	Halostagnicola	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1245458	Halostagnicola bangensis	Halostagnicola	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
619731	Halostagnicola kamekurae	Halostagnicola	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
353800	Halostagnicola larsenii	Halostagnicola	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
588898	Haloterrigena daqingensis	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
392421	Haloterrigena hispanica	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
413811	Haloterrigena jeotgali	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
370323	Haloterrigena limicola	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
370324	Haloterrigena longa	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1416969	Haloterrigena mahii	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
301967	Haloterrigena saccharevitans	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2675099	Haloterrigena salifodinae	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
504937	Haloterrigena salina	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
121872	Haloterrigena thermotolerans	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
62320	Haloterrigena turkmenica	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1586232	Halovarius luteus	Halovarius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
332953	Halovivax asiaticus	Halovivax	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1453760	Halovivax limisalsi	Halovivax	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
387341	Halovivax ruber	Halovivax	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
745377	Natrarchaeobaculum aegyptiacum	Natrarchaeobaculum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
2044521	Natrarchaeobaculum sulfurireducens	Natrarchaeobaculum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
129789	Natrialba aegyptia	Natrialba	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
64602	Natrialba asiatica	Natrialba	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
68911	Natrialba chahannaoensis	Natrialba	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
123783	Natrialba hulunbeirensis	Natrialba	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
13769	Natrialba magadii	Natrialba	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
160846	Natrialba taiwanensis	Natrialba	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
70318	Natrialba wudunaoensis	Natrialba	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
222984	Natrinema altunense	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
373386	Natrinema ejinorense	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
